序号,基金代码,基金简称,类型,日期,单位净值,累计净值,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,成立日期
641,517180,南方富时中国国企开放共赢ETF,指数型-股票,2025-03-13,1.4562,1.5322,-0.49,-1.42,-3.9,10.13,8.15,21.78,49.61,-6.99,53.08,2021-12-17
642,517090,国泰富时中国国企开放共赢ETF,指数型-股票,2025-03-14,1.4626,1.4626,0.61,-0.75,-2.71,11.31,8.15,23.52,47.66,-5.79,46.16,2021-12-17
643,513650,南方标普500ETF(QDII),指数型-海外股票,2025-03-13,1.4259,1.4259,-3.71,-9.66,-8.96,-0.94,8.15,,,-6.32,42.59,2023-03-23
644,513500,博时标普500ETF,指数型-海外股票,2025-03-13,1.8701,3.7402,-3.74,-9.74,-8.99,-0.88,8.1,48.48,48.65,-6.38,274.02,2013-12-05
645,561160,富国中证电池主题ETF,指数型-股票,2025-03-13,0.5175,0.5175,-3.0,2.6,1.02,33.55,8.06,-25.48,,5.7,-48.26,2022-06-30
646,159501,嘉实纳斯达克100ETF(QDII),指数型-海外股票,2025-03-12,1.3212,1.3212,-5.0,-9.75,-9.55,1.49,8.02,,,-6.97,32.12,2023-05-31
647,159941,广发纳斯达克100ETF,指数型-海外股票,2025-03-12,1.0615,4.246,-4.98,-9.68,-9.87,1.0,8.01,67.67,62.61,-7.29,324.6,2015-06-10
648,159547,华夏中证红利低波动ETF,指数型-股票,2025-03-14,1.1344,1.1344,0.37,-0.2,-0.68,15.32,8.0,,,-2.76,12.49,2024-01-25
649,159719,平安富时中国国企开放共赢ETF,指数型-股票,2025-03-13,1.4965,1.4965,-0.47,-1.47,-3.98,9.72,7.94,20.87,46.64,-6.96,49.5,2021-12-17
650,515110,易方达中证国企一带一路ETF,指数型-股票,2025-03-13,1.3273,1.3273,0.3,-0.21,-2.22,19.36,7.92,3.97,6.57,-2.4,32.73,2019-11-06
651,159632,华安纳斯达克100ETF(QDII),指数型-海外股票,2025-03-12,1.6092,1.6092,-4.99,-9.74,-9.5,1.39,7.88,68.63,,-7.04,60.92,2022-07-21
652,159967,华夏创成长ETF,指数型-股票,2025-03-14,0.4621,1.6813,1.09,0.59,-1.3,29.69,7.77,-16.72,-26.05,2.64,63.87,2019-06-21
653,159655,华夏标普500ETF(QDII),指数型-海外股票,2025-03-13,1.4513,1.4513,-3.76,-10.33,-9.24,0.12,7.74,50.47,,-6.91,45.13,2022-10-12
654,159659,招商纳斯达克100ETF(QDII),指数型-海外股票,2025-03-13,1.4871,1.4871,-4.03,-12.6,-11.74,-0.34,7.68,,,-8.6,48.71,2023-04-12
655,159509,景顺长城纳斯达克科技ETF(QDII),指数型-海外股票,2025-03-12,1.3546,1.3546,-4.25,-10.73,-9.71,-0.1,7.64,,,-8.5,35.46,2023-07-19
656,562800,嘉实中证稀有金属主题ETF,指数型-股票,2025-03-13,0.5378,0.5378,2.42,6.28,2.54,37.05,7.54,-21.53,-33.71,10.39,-46.22,2021-09-15
657,513390,博时纳斯达克100ETF(QDII),指数型-海外股票,2025-03-13,1.5499,1.5499,-4.05,-12.67,-11.81,-0.39,7.53,,,-8.72,54.99,2023-04-19
658,159796,汇添富中证电池主题ETF,指数型-股票,2025-03-13,0.6108,0.6108,-3.0,2.6,0.88,32.87,7.38,-26.09,-39.83,5.57,-38.92,2022-03-03
659,516480,国联安中证新材料主题ETF,指数型-股票,2025-03-13,0.6323,0.6323,-1.74,3.37,-0.41,29.78,7.37,-25.96,-38.33,3.95,-36.77,2021-05-27
660,562910,易方达中证装备产业ETF,指数型-股票,2025-03-13,0.6563,0.6563,-0.88,3.09,-0.77,25.68,7.36,-17.61,-27.37,1.34,-34.37,2021-12-29
661,159696,易方达纳斯达克100ETF(QDII),指数型-海外股票,2025-03-13,1.2814,,-4.05,-12.68,-11.93,-0.53,7.36,,,-8.74,28.14,2023-08-17
662,516320,华夏中证装备产业ETF,指数型-股票,2025-03-14,0.7742,0.7742,-0.88,3.1,-0.85,25.83,7.25,-17.91,-26.8,1.3,-23.82,2021-05-27
663,512950,华夏中证央企ETF,指数型-股票,2025-03-13,1.3292,1.3292,-0.79,-0.11,-1.59,17.52,7.17,2.25,8.42,-3.37,36.99,2018-10-19
664,561320,国泰中证内地运输主题ETF,指数型-股票,2025-03-13,0.923,0.923,-0.45,-0.53,-6.0,10.06,7.15,-7.72,,-5.47,-7.7,2022-11-30
665,512960,博时央企结构调整ETF,指数型-股票,2025-03-13,1.2888,1.3276,-0.79,-0.12,-1.58,17.25,7.14,2.37,8.38,-3.35,36.25,2018-10-19
666,561800,华富中证稀有金属主题ETF,指数型-股票,2025-03-13,0.5747,0.5747,2.37,6.23,2.41,36.7,7.06,-22.84,-34.51,10.24,-42.53,2021-08-11
667,513100,国泰纳斯达克100ETF,指数型-海外股票,2025-03-13,1.384,6.92,-4.02,-12.68,-12.02,-0.86,6.96,64.18,60.56,-8.71,592.0,2013-04-25
668,159612,国泰标普500(QDII-ETF),指数型-海外股票,2025-03-13,1.4693,1.4693,-3.73,-9.7,-8.93,-0.98,6.91,46.81,,-6.34,46.93,2022-05-09
669,513300,华夏纳斯达克100ETF(QDII),指数型-海外股票,2025-03-13,1.7419,1.7419,-4.12,-13.32,-12.28,0.32,6.78,68.2,63.9,-9.29,74.19,2020-10-22
670,562880,嘉实中证电池主题ETF,指数型-股票,2025-03-13,0.5315,0.5315,-3.01,2.57,0.76,32.44,6.77,-26.03,-40.1,5.46,-46.87,2021-07-13
671,516560,华宝中证养老产业ETF,指数型-股票,2025-03-13,0.8044,0.8044,0.51,1.35,-5.26,26.56,6.76,-7.94,-8.04,0.14,-19.56,2021-09-08
672,512390,平安MSCI中国A股ETF,指数型-股票,2025-03-13,1.0581,1.3869,-0.42,-0.82,-2.02,13.82,6.73,0.28,1.06,-2.73,38.73,2018-06-07
673,562310,银华沪深300成长ETF,指数型-股票,2025-03-13,0.7785,0.7785,-0.82,1.09,0.09,25.81,6.64,-16.24,,1.58,-22.15,2022-09-01
674,515150,富国中证国企一带一路ETF,指数型-股票,2025-03-13,1.253,1.253,0.27,-0.26,-2.39,18.48,6.59,1.12,2.26,-2.58,25.3,2019-11-06
675,561060,华安中证国有企业红利ETF,指数型-股票,2025-03-13,1.0617,1.0757,1.31,0.57,-2.25,15.45,6.52,,,-3.47,7.58,2023-09-06
676,159708,西部利得深证红利ETF,指数型-股票,2025-03-13,0.7899,0.7899,0.42,2.09,0.04,23.54,6.48,0.48,-0.84,0.8,-20.99,2021-06-18
677,159515,鹏扬中证国有企业红利ETF,指数型-股票,2025-03-13,1.0716,1.0716,1.3,0.53,-2.34,15.47,6.42,,,-3.56,7.16,2023-08-25
678,515180,易方达中证红利ETF,指数型-股票,2025-03-13,1.3396,1.6106,1.36,1.0,-1.84,15.44,6.31,14.27,21.92,-2.81,66.31,2019-11-26
679,159513,大成纳斯达克100ETF(QDII),指数型-海外股票,2025-03-13,1.166,1.166,-3.99,-12.53,-11.74,-0.77,6.29,,,-8.61,16.6,2023-07-12
680,516890,平安中证新材料主题ETF,指数型-股票,2025-03-13,0.5319,0.5319,-1.65,3.54,-0.21,30.75,6.21,-27.96,-39.82,4.09,-46.82,2021-07-09
681,515890,博时红利ETF,指数型-股票,2025-03-13,1.3639,1.6351,1.37,1.01,-1.5,15.08,6.15,15.28,24.26,-2.7,68.67,2020-03-20
682,511270,海富通上证10年期ETF,指数型-固收,2025-03-13,116.3164,1.3516,-0.57,-1.91,-0.66,1.8,6.11,12.31,16.8,-1.32,38.05,2018-10-12
683,515080,招商中证红利ETF,指数型-股票,2025-03-13,1.5165,1.8365,1.35,1.01,-1.64,15.41,6.1,13.44,21.7,-2.81,89.81,2019-11-28
684,513400,鹏华道琼斯工业平均ETF(QDII),指数型-海外股票,2025-03-12,1.068,1.068,-3.8,-6.59,-5.81,1.71,6.04,,,-2.85,6.8,2024-01-17
685,517120,华泰柏瑞中证创新药产业ETF,指数型-股票,2025-03-13,0.5211,0.5211,-2.09,6.35,4.66,22.53,6.0,-16.36,-17.35,8.16,-47.89,2021-07-08
686,562060,华宝标普中国A股红利机会ETF,指数型-股票,2025-03-14,1.0906,1.1366,2.67,2.33,-2.16,21.75,6.0,,,-0.42,13.66,2023-12-08
687,511520,富国中债7-10年政策性金融债ETF,指数型-固收,2025-03-13,113.2673,1.1327,-0.94,-2.16,-0.76,1.8,5.98,13.25,,-1.52,13.27,2022-08-19
688,510170,国联安上证商品ETF,指数型-股票,2025-03-13,0.895,1.11,4.19,1.94,-1.97,17.76,5.92,2.4,-0.42,1.36,11.05,2010-11-26
689,511260,国泰上证10年期国债ETF,指数型-固收,2025-03-14,134.262,1.343,-0.77,-1.72,-0.53,1.98,5.88,11.87,14.62,-1.25,34.05,2017-08-04
690,516970,广发中证基建工程ETF,指数型-股票,2025-03-13,1.0753,1.0753,-0.74,0.07,-6.41,24.17,5.87,-12.41,-8.33,-3.66,7.53,2021-06-23
691,511020,平安中证5-10年国债活跃券ETF,指数型-固收,2025-03-13,115.8228,1.2455,-0.68,-1.61,-0.52,1.93,5.67,11.23,13.21,-1.25,25.56,2018-12-21
692,159703,天弘中证新材料主题ETF,指数型-股票,2025-03-13,0.6191,0.6191,-1.7,3.6,-0.42,31.05,5.67,-29.28,-41.04,4.19,-38.09,2021-05-27
693,516020,华宝化工ETF,指数型-股票,2025-03-14,0.6392,0.6392,1.43,2.65,2.11,25.68,5.55,-19.42,-29.8,5.25,-36.08,2021-02-26
694,511100,华夏上证基准做市国债ETF,指数型-固收,2025-03-13,107.368,1.0737,-0.86,-1.95,-0.44,2.07,5.52,,,-1.18,7.37,2023-12-13
695,560020,汇添富中证红利ETF,指数型-股票,2025-03-13,1.0579,1.0949,1.35,0.94,-1.86,14.98,5.5,,,-2.96,9.48,2023-09-26
696,560960,摩根中证碳中和60ETF,指数型-股票,2025-03-13,0.7976,0.7976,-1.19,1.21,-0.47,20.67,5.42,-17.09,,1.72,-20.24,2022-12-29
697,159581,万家中证红利ETF,指数型-股票,2025-03-13,1.0125,1.0525,1.35,0.98,-1.72,15.42,5.32,,,-2.81,5.33,2024-03-06
698,515990,添富中证国企一带一路ETF,指数型-股票,2025-03-13,1.258,1.258,0.24,-0.35,-2.76,17.25,5.0,-1.32,-0.81,-2.86,25.8,2019-11-06
699,159748,富国沪港深创新药产业ETF,指数型-股票,2025-03-13,0.5799,0.5799,-2.26,6.52,4.66,22.01,4.96,-18.2,-20.4,8.41,-42.01,2021-11-24
700,516130,华宝中证消费龙头ETF,指数型-股票,2025-03-14,0.7986,0.7986,4.07,3.5,1.54,24.43,4.78,-6.38,-2.02,1.8,-20.14,2021-09-28
701,159905,工银深证红利ETF,指数型-股票,2025-03-13,1.6595,1.9655,0.38,2.0,-0.42,22.04,4.75,-2.81,-4.32,0.5,96.63,2010-11-05
702,516070,易方达中证内地低碳经济ETF,指数型-股票,2025-03-14,0.4537,0.9074,1.09,0.82,-4.34,17.84,4.59,-20.28,-31.69,-1.67,-9.26,2021-04-15
703,562330,银华中证500价值ETF,指数型-股票,2025-03-14,1.0067,1.0067,2.65,1.88,-1.83,22.44,4.56,,,0.8,0.61,2023-04-07
704,159972,鹏华中证5年地债ETF,指数型-固收,2025-03-13,114.8742,1.2369,-0.22,-0.91,-0.37,1.09,4.52,9.41,12.4,-0.73,24.25,2019-08-23
705,511060,海富通上证5年期ETF,指数型-固收,2025-03-13,106.6027,1.2045,-0.16,-0.84,-0.41,1.04,4.42,8.75,11.85,-0.73,21.92,2019-11-07
706,159691,工银瑞信中证港股通高股息精选ETF,指数型-股票,2025-03-13,1.1073,1.1176,0.87,3.56,1.58,11.91,4.35,,,1.31,11.82,2023-03-30
707,515060,华夏中证全指房地产ETF,指数型-股票,2025-03-13,0.6704,0.6704,-3.39,-2.78,-13.71,23.78,4.16,-24.79,-30.92,-3.09,-32.96,2019-11-28
708,159616,建信中证农牧主题ETF,指数型-股票,2025-03-14,0.712,0.712,3.17,2.88,-2.94,22.84,4.08,-21.07,,1.48,-28.8,2022-07-21
709,510880,华泰柏瑞上证红利ETF,指数型-股票,2025-03-13,3.0487,2.9368,1.67,-0.4,-2.59,12.31,4.03,14.77,22.2,-4.58,245.69,2006-11-17
710,511010,国泰上证5年期国债ETF,指数型-固收,2025-03-13,139.921,1.412,-0.27,-0.88,-0.76,0.77,4.0,8.17,9.99,-0.98,41.61,2013-03-05
711,159622,创新药ETF沪港深,指数型-股票,2025-03-13,0.8297,0.8297,-2.24,6.45,4.44,21.04,3.99,,,8.16,-17.04,2023-04-21
712,513800,南方顶峰TOPIX-ETF,指数型-海外股票,2025-03-14,1.4066,1.4366,0.65,1.73,1.54,3.28,3.93,34.5,40.37,2.54,43.88,2019-06-12
713,510270,中银上证国企100ETF,指数型-股票,2025-03-13,1.2946,1.5107,0.97,-0.5,-1.46,12.67,3.9,3.16,1.7,-2.91,51.07,2011-06-16
714,517110,国泰中证沪港深创新药产业ETF,指数型-股票,2025-03-13,0.5497,0.5497,-2.22,6.2,4.39,21.4,3.85,-19.74,-22.11,8.0,-45.03,2021-09-08
715,516960,国泰细分机械设备产业主题ETF,指数型-股票,2025-03-13,0.7614,0.7614,-1.98,2.01,-1.64,22.25,3.78,-21.76,-31.73,0.67,-23.86,2021-04-07
716,159886,富国细分机械设备产业主题ETF,指数型-股票,2025-03-13,0.7861,0.7861,-2.03,2.01,-1.84,21.97,3.61,-21.91,-32.52,0.59,-21.39,2021-04-15
717,561500,华泰柏瑞中证企业核心竞争力50ETF,指数型-股票,2025-03-13,0.6684,0.6684,-1.01,3.95,4.85,27.39,3.55,-13.15,-12.73,5.18,-33.16,2021-06-17
718,516120,富国中证细分化工产业主题ETF,指数型-股票,2025-03-13,0.641,0.641,0.68,1.38,0.93,24.13,3.45,-21.11,-31.18,4.11,-35.9,2021-03-01
719,510410,博时上证自然资源ETF,指数型-股票,2025-03-13,1.2147,1.2147,3.75,0.74,-1.92,13.44,3.42,7.97,11.05,0.39,21.47,2012-04-10
720,560650,民生加银中证企业核心竞争力50ETF,指数型-股票,2025-03-13,0.8467,0.8467,-0.97,3.9,4.93,26.6,3.08,-14.68,,5.1,-15.33,2022-06-13
721,159649,华安中债1-5年国开债ETF,指数型-固收,2025-03-13,107.2172,1.0722,-0.08,-0.37,-0.25,0.85,3.04,6.8,,-0.53,7.22,2022-08-08
722,159758,华夏中证红利质量ETF,指数型-股票,2025-03-14,0.9216,0.9216,2.64,0.74,-0.35,29.13,3.01,-2.24,4.92,1.07,-7.84,2021-12-20
723,159816,鹏华0-4年地方政府债ETF,指数型-固收,2025-03-13,112.9304,1.1427,-0.06,-0.46,-0.1,0.79,2.99,6.79,9.09,-0.47,14.44,2020-07-30
724,512200,南方中证房地产ETF,指数型-股票,2025-03-13,1.4139,0.5063,-3.47,-3.08,-14.29,24.15,2.98,-27.15,-33.75,-3.25,-49.37,2017-08-25
725,511220,海富通上证城投债ETF,指数型-固收,2025-03-13,10.291,1.4163,-0.18,-0.66,-0.3,0.67,2.67,7.57,10.67,-0.43,52.44,2014-11-13
726,159650,博时中债0-3年国开行ETF,指数型-固收,2025-03-13,106.1131,1.0611,-0.07,-0.25,0.0,0.88,2.62,5.55,,-0.3,6.09,2022-08-26
727,516570,易方达中证石化产业ETF,指数型-股票,2025-03-14,0.7505,0.7505,1.53,1.19,-0.41,14.32,2.56,-10.68,-19.04,-0.12,-24.95,2021-06-09
728,516220,国泰中证细分化工产业主题ETF,指数型-股票,2025-03-14,0.6672,0.6672,0.62,1.29,0.69,23.07,2.43,-21.87,-31.62,3.84,-33.95,2021-03-02
729,511030,平安中债债利差因子ETF,指数型-固收,2025-03-13,10.4953,1.1745,-0.1,-0.44,-0.1,0.65,2.32,5.54,7.12,-0.25,18.34,2018-12-27
730,159707,华宝中证800地产ETF,指数型-股票,2025-03-14,0.6352,0.6352,-0.39,0.95,-7.38,23.15,2.32,-27.51,-34.54,0.14,-36.48,2021-11-04
731,159651,平安中债-0-3年国开行债券ETF,指数型-固收,2025-03-14,105.5706,1.0557,0.08,-0.11,-0.1,0.8,2.28,5.14,,-0.35,5.57,2022-09-01
732,516550,嘉实中证大农业ETF,指数型-股票,2025-03-13,0.6258,0.6258,1.13,1.15,-5.01,20.65,2.09,-18.63,-26.19,-1.45,-37.42,2021-03-30
733,510150,招商上证消费80ETF,指数型-股票,2025-03-14,0.5398,2.1349,3.13,3.11,0.11,24.41,2.04,-13.19,-13.88,2.02,113.49,2010-12-08
734,159870,鹏华中证细分化工产业ETF,指数型-股票,2025-03-13,0.599,0.599,0.64,1.29,0.64,22.95,2.04,-23.11,-33.01,3.83,-40.1,2021-02-23
735,511360,海富通中证短融ETF,指数型-固收,2025-03-13,111.3335,1.1133,0.04,0.07,0.29,0.84,1.89,4.39,6.64,0.19,11.33,2020-08-03
736,511580,招商中证国债及政策性金融债0-3年ETF,指数型-固收,2025-03-14,107.1733,1.0717,-0.01,-0.22,-0.23,0.09,1.86,6.34,,-0.32,7.17,2022-09-15
737,513290,汇添富纳斯达克生物科技ETF(QDII),指数型-海外股票,2025-03-12,1.1667,1.1667,-1.51,-0.01,-0.77,-6.76,1.74,17.54,,3.17,16.67,2022-08-15
738,562850,嘉实中证国新央企现代能源ETF,指数型-股票,2025-03-13,1.0567,1.0567,0.76,-0.46,-4.96,3.34,1.7,,,-5.72,5.67,2023-07-27
739,561260,工银瑞信中证国新央企现代能源ETF,指数型-股票,2025-03-13,1.0532,1.0532,0.78,-0.43,-4.95,3.3,1.63,,,-5.69,5.32,2023-07-27
740,516810,华夏中证农业主题ETF,指数型-股票,2025-03-14,0.683,0.683,2.46,2.75,-3.18,19.34,1.61,-20.15,-23.64,1.44,-31.7,2021-12-29
741,517990,招商中证沪港深500医药卫生ETF,指数型-股票,2025-03-14,0.7876,0.7876,2.11,2.85,4.75,22.45,1.26,-22.83,,8.11,-21.24,2022-05-09
742,561790,博时中证国新央企现代能源ETF,指数型-股票,2025-03-13,1.0551,1.0551,0.74,-0.48,-4.95,3.11,1.25,,,-5.74,5.51,2023-07-27
743,588700,嘉实上证科创板生物医药ETF,指数型-股票,2025-03-13,0.9195,0.9195,-3.45,7.58,4.09,29.03,1.02,,,10.78,-8.05,2023-12-27
744,159731,华夏中证石化产业ETF,指数型-股票,2025-03-13,0.6878,0.6878,1.09,-0.42,-1.35,13.33,0.95,-13.01,-21.66,-1.11,-31.22,2021-12-02
745,159669,国泰国证绿色电力ETF,指数型-股票,2025-03-13,1.0067,1.0067,1.04,-0.24,-6.03,4.81,0.84,1.44,,-5.07,0.67,2022-12-29
746,159625,嘉实国证绿色电力ETF,指数型-股票,2025-03-13,1.0946,1.0946,1.05,-0.24,-5.95,4.72,0.75,2.77,,-5.04,9.46,2022-04-21
747,159698,鹏华国证粮食产业ETF,指数型-股票,2025-03-13,0.8593,0.8593,0.12,-1.07,-6.71,20.42,0.47,,,-3.02,-14.07,2023-07-26
748,516080,易方达中证创新药产业ETF,指数型-股票,2025-03-14,0.5633,0.5633,1.19,3.66,-0.56,22.94,0.39,-18.47,-23.71,4.84,-43.67,2021-02-03
749,515650,富国中证消费50ETF,指数型-股票,2025-03-13,1.1439,1.1439,0.11,0.57,-3.08,18.77,0.28,-11.55,-10.11,-2.25,14.39,2019-10-14
750,159768,银华中证内地地产主题ETF,指数型-股票,2025-03-13,0.5601,0.5601,-3.94,-1.89,-9.02,20.92,0.02,-32.08,-39.81,-1.62,-43.99,2022-01-27
751,159787,易方达中证全指建筑材料ETF,指数型-股票,2025-03-14,0.6531,,1.46,4.48,-5.2,29.56,-0.05,-26.82,-33.88,2.58,-34.69,2022-03-04
752,159520,工银中证消费龙头ETF,指数型-股票,2025-03-13,1.0299,1.0299,0.33,0.07,-2.74,19.58,-0.07,,,-2.41,2.99,2023-10-19
753,513080,华安法国CAC40ETF(QDII),指数型-海外股票,2025-03-12,1.6338,1.6338,0.2,3.99,10.65,6.83,-0.09,18.4,47.38,12.17,63.33,2020-05-29
754,159798,易方达中证消费50ETF,指数型-股票,2025-03-13,0.926,0.926,0.1,0.49,-3.19,18.19,-0.14,-12.09,,-2.36,-7.4,2022-04-28
755,159745,国泰中证全指建筑材料ETF,指数型-股票,2025-03-13,0.5909,0.5909,0.6,2.2,-6.27,29.41,-0.32,-27.75,-34.74,1.44,-40.91,2021-06-09
756,159670,国联安中证消费50ETF,指数型-股票,2025-03-13,0.9434,0.9434,0.11,0.52,-3.09,16.64,-0.67,,,-2.26,-5.66,2023-04-14
757,159790,华夏中证内地低碳经济主题ETF,指数型-股票,2025-03-13,0.5644,0.5644,-1.48,-0.23,-6.63,13.81,-0.84,-26.44,-39.32,-3.95,-43.56,2021-07-30
758,515710,华宝中证细分食品饮料主题ETF,指数型-股票,2025-03-14,0.6561,0.6561,5.7,8.7,0.37,32.15,-0.94,-18.77,-11.8,3.68,-34.39,2020-12-24
759,159885,鹏华中证内地低碳经济主题ETF,指数型-股票,2025-03-13,0.5855,0.8783,-1.46,-0.24,-6.68,13.4,-1.1,-26.04,-38.06,-3.98,-12.18,2021-04-06
760,159827,银华中证农业主题ETF,指数型-股票,2025-03-13,0.7124,0.7124,1.45,1.35,-4.34,17.11,-1.17,-20.88,-28.57,0.15,-28.76,2020-12-10
761,562550,华夏中证绿色电力ETF,指数型-股票,2025-03-14,1.023,1.023,2.11,0.73,-5.44,3.09,-1.17,2.39,,-4.97,2.3,2023-03-07
762,159611,广发中证全指电力公用事业ETF,指数型-股票,2025-03-13,0.9353,0.9353,1.31,0.25,-5.91,2.2,-1.26,5.71,1.74,-5.62,-6.47,2021-12-29
763,516750,富国中证全指建筑材料ETF,指数型-股票,2025-03-13,0.6487,0.6487,0.56,2.13,-6.58,28.84,-1.31,-28.82,-36.5,1.22,-35.13,2021-10-28
764,562960,易方达中证绿色电力ETF,指数型-股票,2025-03-14,1.0212,1.0212,2.1,0.69,-5.42,2.91,-1.32,,,-4.95,2.12,2023-04-03
765,512580,广发中证环保ETF,指数型-股票,2025-03-13,0.9616,0.9616,-1.34,0.79,-5.89,17.08,-1.35,-28.46,-40.65,-2.47,-3.84,2017-01-25
766,560560,泰康中证内地低碳经济ETF,指数型-股票,2025-03-13,0.5503,0.5503,-1.47,-0.24,-6.67,13.39,-1.38,-26.83,-39.69,-4.0,-45.07,2021-08-27
767,561560,华泰柏瑞中证全指电力公用事业ETF,指数型-股票,2025-03-13,1.1284,1.1284,1.3,0.2,-5.84,2.05,-1.38,6.41,,-5.63,12.84,2022-04-26
768,159858,南方中证创新药产业ETF,指数型-股票,2025-03-14,0.5719,0.5719,1.15,3.61,-1.04,21.4,-1.46,-21.86,-27.94,4.44,-42.81,2021-03-12
769,562300,银华中证内地低碳经济主题ETF,指数型-股票,2025-03-13,0.5548,0.5548,-1.47,-0.27,-6.66,12.99,-1.47,-27.09,-39.49,-4.0,-44.52,2021-12-20
770,159623,博时成渝经济圈ETF,指数型-股票,2025-03-13,0.7841,0.7841,-0.31,0.97,-4.74,26.3,-1.59,-15.48,,-0.49,-21.59,2022-08-15
771,159828,国泰中证医疗ETF,指数型-股票,2025-03-14,0.4358,0.4358,1.4,1.14,1.59,30.36,-1.65,-29.72,-35.45,8.0,-56.42,2020-12-24
772,561700,博时中证全指电力公用事业ETF,指数型-股票,2025-03-13,0.9838,0.9838,1.27,0.15,-5.97,1.94,-1.7,4.72,,-5.67,-1.64,2022-07-01
773,560580,南方中证全指电力公用事业ETF,指数型-股票,2025-03-13,0.9858,0.9858,1.31,0.22,-5.98,2.0,-1.76,,,-5.68,-1.42,2023-04-27
774,561170,富国中证绿色电力ETF,指数型-股票,2025-03-13,1.022,1.022,1.4,0.38,-5.91,2.55,-1.83,2.43,,-5.44,2.19,2023-03-02
775,159697,鹏华国证石油天然气ETF,指数型-股票,2025-03-13,0.9771,0.9771,1.65,-2.21,-6.43,7.44,-1.85,,,-7.52,-2.29,2023-04-17
776,562350,银华中证全指电力公用事业ETF,指数型-股票,2025-03-13,0.9875,0.9875,1.28,0.25,-5.74,1.78,-1.87,3.86,,-5.48,-1.26,2022-06-30
777,159861,国泰中证环保产业50ETF,指数型-股票,2025-03-14,0.8423,0.8423,1.17,1.84,-5.09,17.95,-2.05,-28.58,-38.63,-1.17,-15.77,2021-03-19
778,159835,建信中证创新药产业ETF,指数型-股票,2025-03-14,0.5656,0.5656,1.11,3.51,-1.22,20.29,-2.62,-22.97,-29.99,4.2,-43.44,2021-03-11
779,159825,富国中证农业主题ETF,指数型-股票,2025-03-13,0.6644,0.6644,1.45,1.34,-4.77,16.05,-2.65,-22.85,-30.32,-0.17,-33.56,2020-12-10
780,561360,国泰中证油气产业ETF,指数型-股票,2025-03-14,1.0195,1.0195,1.47,-0.44,-3.83,11.69,-2.69,,,-3.88,1.95,2023-10-23
781,159847,易方达中证医疗ETF,指数型-股票,2025-03-13,0.3991,0.3991,-2.52,3.07,-0.84,27.83,-2.94,-29.39,-35.13,5.36,-60.09,2021-07-08
782,516160,南方中证新能源ETF,指数型-股票,2025-03-14,2.0011,0.6186,1.26,2.94,-4.04,24.63,-2.97,-35.51,-46.14,1.21,-38.16,2021-01-22
783,159898,招商中证全指医疗器械ETF,指数型-股票,2025-03-14,0.5446,0.5446,1.38,-0.04,-0.89,23.21,-2.98,-17.91,-22.37,4.93,-45.54,2021-05-27
784,515120,广发中证创新药产业ETF,指数型-股票,2025-03-13,0.5301,0.5301,-2.2,3.05,-3.44,18.14,-3.07,-24.4,-31.34,1.9,-46.99,2020-12-03
785,516060,工银瑞信中证创新药产业ETF,指数型-股票,2025-03-13,0.4877,0.4877,-2.19,3.04,-3.33,18.2,-3.12,-24.47,-31.38,1.92,-51.23,2021-02-09
786,560900,摩根中证创新药产业ETF,指数型-股票,2025-03-13,0.7632,0.7632,-2.22,3.08,-3.47,18.05,-3.17,-24.84,,1.88,-23.68,2022-05-19
787,513520,华夏野村日经225ETF,指数型-海外股票,2025-03-13,1.385,1.385,-1.69,-3.22,-3.87,-1.54,-3.25,29.14,37.01,-3.29,38.5,2019-06-12
788,159992,银华中证创新药产业ETF,指数型-股票,2025-03-13,0.7095,0.7095,-2.18,3.07,-3.48,17.94,-3.26,-24.95,-31.99,1.9,-29.06,2020-03-20
789,516670,招商中证畜牧养殖ETF,指数型-股票,2025-03-14,0.6247,0.6247,2.41,2.19,-6.02,17.93,-3.31,-27.46,-26.65,0.55,-37.53,2021-03-18
790,159866,工银瑞信大和日经225ETF(QDII),指数型-海外股票,2025-03-13,1.0314,1.0314,-1.84,-3.28,-4.41,-2.05,-3.35,25.41,31.88,-3.04,3.14,2021-03-24
791,516760,平安中证畜牧养殖ETF,指数型-股票,2025-03-14,0.6051,0.6051,2.35,2.09,-6.19,16.77,-3.49,-28.38,-28.57,0.31,-39.49,2021-03-04
792,562900,易方达中证现代农业主题ETF,指数型-股票,2025-03-13,0.7077,0.7077,0.77,0.55,-6.52,14.46,-3.5,-23.42,-28.61,-1.71,-29.23,2021-12-02
793,510660,华夏医药ETF,指数型-股票,2025-03-13,2.1279,2.1279,-1.8,1.92,-2.22,18.07,-3.57,-19.64,-23.68,1.76,112.79,2013-03-28
794,513000,易方达日经225ETF,指数型-海外股票,2025-03-13,1.3789,1.3789,-1.99,-3.59,-4.57,-2.36,-3.76,26.47,34.12,-3.29,37.89,2019-06-12
795,560260,广发中证医疗ETF,指数型-股票,2025-03-13,0.8573,0.8573,-2.51,3.05,-0.99,26.97,-4.04,,,5.23,-14.27,2023-09-06
796,510630,华夏消费ETF,指数型-股票,2025-03-13,0.9449,3.7796,1.73,2.65,-5.24,24.43,-4.18,-21.7,-22.53,-1.95,277.96,2013-03-28
